"N","V","VV"
762,192.483084168046,80.450775034601
763,192.619502106337,80.4803215812017
764,192.755806290254,80.5098051904286
765,192.891996917358,80.5392259916464
766,193.028074184626,80.568584113829
767,193.164038288454,80.5978796855605
768,193.299889424655,80.6271128350373
769,193.435627788467,80.6562836900694
770,193.57125357455,80.6853923780824
771,193.706766976994,80.714439026119
772,193.842168189316,80.7434237608402
773,193.977457404467,80.7723467085279
774,194.112634814832,80.8012079950853
775,194.247700612232,80.8300077460393
776,194.382654987928,80.8587460865421
777,194.517498132622,80.8874231413721
778,194.65223023646,80.9160390349362
779,194.786851489035,80.9445938912711
780,194.921362079387,80.9730878340449
781,195.055762196008,81.0015209865583
782,195.190052026844,81.0298934717467
783,195.324231759293,81.0582054121811
784,195.458301580215,81.0864569300701
785,195.592261675926,81.1146481472616
786,195.726112232207,81.1427791852437
787,195.859853434302,81.170850165146
788,195.993485466923,81.1988612077425
789,196.127008514249,81.2268124334514
790,196.26042275993,81.2547039623374
791,196.393728387092,81.2825359141134
792,196.526925578332,81.3103084081414
793,196.660014515729,81.3380215634338
794,196.792995380839,81.3656754986559
795,196.9258683547,81.3932703321262
796,197.058633617835,81.4208061818182
797,197.191291350253,81.448283165362
798,197.323841731449,81.4757014000456
799,197.45628494041,81.5030610028163
800,197.588621155617,81.5303620902818
801,197.720850555042,81.5576047787122
802,197.852973316155,81.5847891840409
803,197.984989615925,81.6119154218658
804,198.116899630822,81.6389836074516
805,198.248703536816,81.66599385573
806,198.380401509384,81.6929462813017
807,198.511993723509,81.7198409984375
808,198.643480353682,81.7466781210802
809,198.774861573905,81.7734577628451
810,198.906137557693,81.8001800370214
811,199.037308478074,81.8268450565745
812,199.168374507594,81.8534529341462
813,199.299335818317,81.8800037820566
814,199.430192581827,81.9064977123048
815,199.56094496923,81.9329348365711
816,199.691593151156,81.9593152662177
817,199.822137297763,81.9856391122897
818,199.952577578735,82.0119064855169
819,200.082914163286,82.0381174963152
820,200.213147220163,82.064272254787
821,200.343276917643,82.0903708707232
822,200.473303423544,82.1164134536044
823,200.603226905217,82.1424001126016
824,200.733047529553,82.168330956578
825,200.862765462984,82.1942060940901
826,200.992380871486,82.2200256333886
827,201.121893920578,82.2457896824198
828,201.251304775326,82.271498348827
829,201.380613600344,82.2971517399513
830,201.509820559795,82.3227499628333
831,201.638925817395,82.3482931242139
832,201.767929536414,82.3737813305353
833,201.896831879674,82.3992146879427
834,202.025633009557,82.4245933022853
835,202.154333088003,82.4499172791172
836,202.282932276511,82.4751867236986
837,202.411430736144,82.5004017409975
838,202.539828627527,82.52556243569
839,202.668126110852,82.550668912162
840,202.796323345876,82.5757212745101
841,202.924420491929,82.6007196265431
842,203.052417707906,82.6256640717824
843,203.180315152279,82.6505547134639
844,203.308112983091,82.6753916545384
845,203.435811357961,82.7001749976735
846,203.563410434086,82.7249048452541
847,203.690910368241,82.7495812993831
848,203.818311316782,82.7742044618837
849,203.945613435645,82.7987744342995
850,204.072816880354,82.8232913178961
851,204.199921806012,82.8477552136617
852,204.326928367315,82.8721662223085
853,204.453836718543,82.8965244442736
854,204.580647013567,82.9208299797203
855,204.707359405851,82.9450829285388
856,204.83397404845,82.9692833903477
857,204.960491094015,82.9934314644941
858,205.086910694793,83.0175272500563
859,205.213233002627,83.0415708458428
860,205.339458168963,83.065562350395
861,205.465586344843,83.0895018619874
862,205.591617680915,83.1133894786285
863,205.717552327428,83.1372252980625
864,205.843390434239,83.1610094177693
865,205.969132150809,83.184741934967
866,206.094777626209,83.2084229466109
867,206.22032700912,83.2320525493963
868,206.345780447832,83.2556308397586
869,206.471138090249,83.279157913874
870,206.59640008389,83.3026338676615
871,206.721566575887,83.3260587967827
872,206.846637712992,83.3494327966438
873,206.971613641574,83.3727559623958
874,207.09649450762,83.3960283889358
875,207.221280456741,83.4192501709078
876,207.345971634169,83.4424214027039
877,207.470568184762,83.4655421784649
878,207.595070253,83.4886125920816
879,207.719477982993,83.5116327371954
880,207.843791518478,83.5346027071994
881,207.968011002822,83.5575225952393
882,208.092136579022,83.5803924942141
883,208.216168389708,83.6032124967775
884,208.340106577144,83.6259826953386
885,208.463951283229,83.6487031820622
886,208.587702649497,83.671374048871
887,208.711360817122,83.693995387445
888,208.834925926915,83.7165672892237
889,208.958398119329,83.7390898454059
890,209.081777534457,83.7615631469517
891,209.205064312036,83.7839872845818
892,209.328258591449,83.8063623487805
893,209.451360511721,83.8286884297947
894,209.574370211527,83.8509656176355
895,209.697287829188,83.8731940020794
896,209.820113502675,83.8953736726684
897,209.942847369612,83.9175047187116
898,210.065489567273,83.9395872292855
899,210.188040232584,83.9616212932352
900,210.310499502128,83.9836069991748
901,210.432867512143,84.0055444354887
902,210.555144398524,84.0274336903326
903,210.677330296824,84.0492748516334
904,210.799425342256,84.071068007091
905,210.921429669693,84.0928132441789
906,211.04334341367,84.1145106501443
907,211.165166708387,84.1361603120097
908,211.286899687706,84.157762316574
909,211.408542485156,84.179316750412
910,211.530095233932,84.2008236998766
911,211.651558066898,84.2222832510988
912,211.772931116586,84.2436954899884
913,211.894214515199,84.2650605022356
914,212.015408394612,84.2863783733108
915,212.136512886372,84.3076491884663
916,212.2575281217,84.3288730327365
917,212.378454231492,84.3500499909385
918,212.49929134632,84.3711801476734
919,212.620039596434,84.392263587327
920,212.740699111762,84.4133003940705
921,212.861270021912,84.4342906518607
922,212.981752456173,84.4552344444417
923,213.102146543514,84.476131855345
924,213.22245241259,84.4969829678904
925,213.342670191737,84.5177878651873
926,213.462800008979,84.5385466301341
927,213.582841992025,84.5592593454206
928,213.702796268271,84.5799260935273
929,213.822662964803,84.6005469567274
930,213.942442208396,84.6211220170863
931,214.062134125514,84.6416513564635
932,214.181738842316,84.662135056512
933,214.301256484651,84.6825731986805
934,214.420687178064,84.7029658642131
935,214.540031047795,84.7233131341503
936,214.659288218778,84.7436150893297
937,214.778458815646,84.7638718103868
938,214.897542962731,84.7840833777556
939,215.016540784061,84.8042498716694
940,215.135452403367,84.8243713721611
941,215.254277944082,84.844447959065
942,215.373017529339,84.8644797120159
943,215.491671281975,84.8844667104511
944,215.610239324533,84.9044090336104
945,215.72872177926,84.9243067605369
946,215.84711876811,84.9441599700783
947,215.965430412744,84.9639687408863
948,216.083656834532,84.9837331514185
949,216.201798154554,85.0034532799384
950,216.319854493599,85.0231292045165
951,216.437825972168,85.0427610030304
952,216.555712710476,85.0623487531659
953,216.673514828449,85.0818925324178
954,216.79123244573,85.1013924180897
955,216.908865681675,85.120848487296
956,217.026414655358,85.1402608169612
957,217.14387948557,85.1596294838215
958,217.261260290821,85.1789545644249
959,217.378557189338,85.1982361351322
960,217.49577029907,85.2174742721175
961,217.612899737688,85.2366690513686
962,217.729945622583,85.255820548688
963,217.84690807087,85.2749288396932
964,217.963787199389,85.2939939998181
965,218.080583124703,85.313016104312
966,218.197295963103,85.3319952282421
967,218.313925830606,85.3509314464933
968,218.430472842955,85.3698248337679
969,218.546937115623,85.3886754645883
970,218.663318763814,85.4074834132956
971,218.779617902461,85.4262487540511
972,218.895834646228,85.4449715608371
973,219.011969109511,85.4636519074572
974,219.128021406441,85.4822898675369
975,219.243991650881,85.5008855145238
976,219.359879956431,85.5194389216895
977,219.475686436425,85.5379501621286
978,219.591411203934,85.5564193087601
979,219.707054371768,85.5748464343282
980,219.822616052474,85.5932316114026
