"N","V","VV"
117,46.6099341544111,25.5776732114948
118,46.8714740619609,25.6863250442924
119,47.1320225696134,25.7942198232858
120,47.3915893557953,25.9013655815739
121,47.6501839275434,26.0077702091971
122,47.9078156249281,26.1134414568301
123,48.1644936253268,26.2183869393501
124,48.4202269475553,26.3226141392861
125,48.6750244558606,26.4261304101518
126,48.9288948637829,26.5289429796706
127,49.1818467378907,26.6310589528937
128,49.4338885013951,26.7324853152174
129,49.6850284376472,26.8332289353032
130,49.9352746935242,26.9332965679049
131,50.1846352827076,27.0326948566056
132,50.4331180888592,27.1314303364687
133,50.6807308686963,27.2295094366059
134,50.9274812549735,27.3269384826665
135,51.1733767593711,27.4237236992488
136,51.4184247752963,27.5198712122387
137,51.6626325805991,27.6153870510774
138,51.9060073402068,27.7102771509605
139,52.148556108679,27.8045473549715
140,52.3902858326879,27.8982034161524
141,52.6312033534249,27.9912509995129
142,52.8713154089366,28.0836956839806
143,53.110628636394,28.1755429642956
144,53.349149574295,28.2667982528494
145,53.5868846646047,28.3574668814718
146,53.823840254835,28.4475541031665
147,54.0600226000643,28.5370650937984
148,54.295437864902,28.626004953733
149,54.5300921253973,28.7143787094298
150,54.7639913708957,28.8021913149929
151,54.9971415058441,28.8894476536775
152,55.2295483515469,28.9761525393564
153,55.4612176478743,29.0623107179461
154,55.6921550549248,29.1479268687944
155,55.9223661546427,29.2330056060316
156,56.1518564523932,29.3175514798847
157,56.3806313784955,29.4015689779577
158,56.6086962897156,29.4850625264782
159,56.8360564707205,29.5680364915107
160,57.062717135494,29.6504951801395
161,57.288683428717,29.7324428416206
162,57.5139604271118,29.8138836685035
163,57.7385531407518,29.8948217977261
164,57.9624665143395,29.9752613116799
165,58.1857054284505,30.05520623925
166,58.4082747007482,30.1346605568285
167,58.6301790871669,30.2136281893022
168,58.8514232830665,30.2921130110172
169,59.072011924359,30.3701188467185
170,59.2919495886065,30.4476494724676
171,59.5112407960939,30.5247086165372
172,59.7298900108745,30.6012999602852
173,59.9479016417918,30.6774271390063
174,60.1652800434757,30.7530937427651
175,60.3820295173158,30.8283033172082
176,60.5981543124117,30.903059364357
177,60.8136586265011,30.9773653433834
178,61.0285466068659,31.0512246713655
179,61.2428223512176,31.1246407240277
180,61.4564899085627,31.197616836462
181,61.6695532800472,31.2701563038343
182,61.8820164197828,31.3422623820732
183,62.0938832356542,31.4139382885445
184,62.3051575901082,31.4851872027096
185,62.5158433009245,31.5560122667696
186,62.7259441419704,31.6264165862947
187,62.9354638439379,31.6964032308401
188,63.1444060950653,31.7659752345478
189,63.3527745418417,31.8351355967356
190,63.5605727896978,31.9038872824735
191,63.7678044036806,31.9722332231462
192,63.9744729091136,32.0401763170056
193,64.1805817922435,32.1077194297096
194,64.3861345008719,32.1748653948502
195,64.5911344449752,32.2416170144706
196,64.7955849973099,32.3079770595706
197,64.9994894940056,32.3739482706019
198,65.2028512351466,32.4395333579533
199,65.4056734853394,32.5047350024248
200,65.6079594742705,32.5695558556931
201,65.8097123972514,32.6339985407666
202,66.0109354157527,32.6980656524314
203,66.2116316579276,32.7617597576882
204,66.4118042191245,32.8250833961803
