"N","V"
1481,337.365092771114
1482,337.480588522528
1483,337.596035887313
1484,337.711434916765
1485,337.826785662089
1486,337.942088174395
1487,338.057342504698
1488,338.17254870392
1489,338.287706822891
1490,338.402816912347
1491,338.51787902293
1492,338.632893205191
1493,338.747859509589
1494,338.862777986488
1495,338.977648686162
1496,339.092471658794
1497,339.207246954473
1498,339.321974623199
1499,339.436654714878
1500,339.551287279329
1501,339.665872366277
1502,339.780410025357
1503,339.894900306114
1504,340.009343258004
1505,340.123738930391
1506,340.238087372551
1507,340.352388633669
1508,340.466642762843
1509,340.580849809079
1510,340.695009821296
1511,340.809122848324
1512,340.923188938905
1513,341.03720814169
1514,341.151180505246
1515,341.26510607805
1516,341.37898490849
1517,341.492817044869
1518,341.606602535402
1519,341.720341428216
1520,341.834033771353
1521,341.947679612765
1522,342.061279000322
1523,342.174831981805
1524,342.288338604908
1525,342.401798917241
1526,342.515212966329
1527,342.628580799609
1528,342.741902464434
1529,342.855178008074
1530,342.96840747771
1531,343.081590920441
1532,343.194728383282
1533,343.307819913162
1534,343.420865556926
1535,343.533865361336
1536,343.646819373071
1537,343.759727638724
1538,343.872590204807
1539,343.985407117748
1540,344.098178423891
1541,344.2109041695
1542,344.323584400754
1543,344.43621916375
1544,344.548808504503
1545,344.661352468948
1546,344.773851102934
1547,344.886304452233
1548,344.998712562532
1549,345.111075479438
1550,345.223393248479
1551,345.335665915098
1552,345.447893524661
1553,345.560076122452
1554,345.672213753675
1555,345.784306463453
1556,345.89635429683
1557,346.00835729877
1558,346.120315514158
1559,346.232228987798
1560,346.344097764418
1561,346.455921888663
1562,346.567701405102
1563,346.679436358224
1564,346.791126792441
1565,346.902772752084
1566,347.01437428141
1567,347.125931424593
1568,347.237444225734
1569,347.348912728854
1570,347.460336977896
1571,347.571717016729
1572,347.683052889141
1573,347.794344638845
1574,347.905592309478
1575,348.016795944601
1576,348.127955587695
1577,348.23907128217
1578,348.350143071355
1579,348.461170998508
1580,348.572155106807
1581,348.683095439359
1582,348.793992039191
1583,348.904844949259
1584,349.015654212442
1585,349.126419871545
1586,349.237141969297
1587,349.347820548355
1588,349.458455651301
1589,349.569047320641
1590,349.67959559881
1591,349.790100528167
1592,349.900562150999
1593,350.010980509519
1594,350.121355645867
1595,350.23168760211
1596,350.341976420243
1597,350.452222142185
1598,350.562424809787
1599,350.672584464825
1600,350.782701149003
1601,350.892774903955
1602,351.002805771239
1603,351.112793792346
1604,351.222739008693
1605,351.332641461626
1606,351.44250119242
1607,351.552318242278
1608,351.662092652335
1609,351.771824463652
1610,351.881513717222
1611,351.991160453966
1612,352.100764714736
1613,352.210326540312
1614,352.319845971408
1615,352.429323048664
1616,352.538757812653
1617,352.648150303878
1618,352.757500562773
1619,352.866808629703
1620,352.976074544964
1621,353.085298348783
1622,353.194480081319
1623,353.303619782662
1624,353.412717492835
1625,353.521773251791
1626,353.630787099416
1627,353.739759075529
1628,353.84868921988
1629,353.957577572154
1630,354.066424171966
1631,354.175229058864
1632,354.283992272332
1633,354.392713851784
1634,354.501393836569
1635,354.610032265969
1636,354.718629179199
1637,354.82718461541
1638,354.935698613684
1639,355.04417121304
1640,355.152602452429
1641,355.260992370739
1642,355.369341006788
1643,355.477648399335
1644,355.585914587069
1645,355.694139608616
1646,355.802323502537
1647,355.910466307328
1648,356.018568061422
1649,356.126628803184
1650,356.23464857092
1651,356.342627402868
1652,356.450565337204
1653,356.558462412039
1654,356.666318665422
1655,356.774134135336
1656,356.881908859705
1657,356.989642876384
1658,357.097336223172
1659,357.204988937798
1660,357.312601057934
1661,357.420172621187
1662,357.527703665102
1663,357.63519422716
1664,357.742644344784
1665,357.85005405533
1666,357.957423396098
1667,358.06475240432
1668,358.172041117172
1669,358.279289571765
1670,358.386497805151
1671,358.49366585432
1672,358.6007937562
1673,358.707881547661
1674,358.81492926551
1675,358.921936946494
1676,359.0289046273
1677,359.135832344555
1678,359.242720134826
1679,359.349568034619
1680,359.456376080382
1681,359.563144308501
1682,359.669872755305
1683,359.776561457062
1684,359.883210449981
1685,359.989819770214
1686,360.096389453851
1687,360.202919536924
1688,360.309410055409
1689,360.41586104522
1690,360.522272542214
1691,360.628644582191
1692,360.734977200891
1693,360.841270433997
1694,360.947524317134
1695,361.05373888587
1696,361.159914175715
1697,361.266050222121
1698,361.372147060483
1699,361.47820472614
1700,361.584223254373
1701,361.690202680406
1702,361.796143039408
1703,361.902044366488
1704,362.007906696703
1705,362.11373006505
1706,362.219514506472
1707,362.325260055854
1708,362.430966748028
1709,362.536634617768
1710,362.642263699793
1711,362.747854028767
1712,362.853405639298
1713,362.958918565938
1714,363.064392843187
1715,363.169828505486
1716,363.275225587224
1717,363.380584122735
1718,363.485904146297
1719,363.591185692135
1720,363.69642879442
1721,363.801633487268
1722,363.90679980474
1723,364.011927780845
1724,364.117017449537
1725,364.222068844718
1726,364.327082000235
1727,364.432056949881
1728,364.536993727398
1729,364.641892366473
1730,364.746752900741
1731,364.851575363784
1732,364.956359789131
1733,365.061106210258
1734,365.165814660591
1735,365.270485173499
1736,365.375117782304
1737,365.479712520273
1738,365.584269420621
1739,365.688788516511
1740,365.793269841057
1741,365.897713427319
1742,366.002119308305
1743,366.106487516974
1744,366.210818086232
1745,366.315111048934
1746,366.419366437886
1747,366.52358428584
1748,366.627764625501
1749,366.731907489521
1750,366.836012910501
1751,366.940080920994
1752,367.044111553501
1753,367.148104840474
1754,367.252060814315
1755,367.355979507375
1756,367.459860951956
1757,367.563705180311
1758,367.667512224644
1759,367.771282117107
1760,367.875014889806
1761,367.978710574796
1762,368.082369204084
1763,368.185990809628
1764,368.289575423335
1765,368.393123077068
1766,368.496633802638
1767,368.600107631808
1768,368.703544596294
1769,368.806944727764
1770,368.910308057836
1771,369.013634618082
1772,369.116924440026
1773,369.220177555144
1774,369.323393994864
1775,369.426573790567
1776,369.529716973588
1777,369.632823575213
1778,369.735893626682
1779,369.838927159188
1780,369.941924203876
1781,370.044884791846
1782,370.147808954151
1783,370.250696721797
1784,370.353548125744
1785,370.456363196906
1786,370.559141966151
1787,370.661884464299
1788,370.764590722127
1789,370.867260770366
1790,370.969894639698
1791,371.072492360765
1792,371.175053964158
1793,371.277579480426
1794,371.380068940072
1795,371.482522373555
1796,371.584939811287
1797,371.687321283636
1798,371.789666820926
1799,371.891976453437
1800,371.994250211401
1801,372.09648812501
1802,372.19869022441
1803,372.300856539701
1804,372.402987100941
1805,372.505081938145
1806,372.607141081282
1807,372.709164560278
1808,372.811152405015
1809,372.913104645334
1810,373.015021311029
1811,373.116902431854
1812,373.218748037517
1813,373.320558157685
1814,373.422332821981
1815,373.524072059985
1816,373.625775901237
1817,373.727444375231
1818,373.829077511419
1819,373.930675339213
1820,374.032237887981
1821,374.133765187048
1822,374.235257265699
1823,374.336714153175
1824,374.438135878677
1825,374.539522471364
1826,374.640873960352
1827,374.742190374717
1828,374.843471743493
1829,374.944718095673
1830,375.045929460207
1831,375.147105866008
1832,375.248247341943
1833,375.349353916843
1834,375.450425619494
1835,375.551462478645
1836,375.652464523001
1837,375.75343178123
1838,375.854364281957
1839,375.955262053768
1840,376.056125125208
1841,376.156953524784
1842,376.257747280961
1843,376.358506422165
1844,376.459230976783
1845,376.559920973161
1846,376.660576439606
1847,376.761197404386
1848,376.861783895729
1849,376.962335941826
1850,377.062853570826
1851,377.16333681084
1852,377.263785689942
1853,377.364200236165
1854,377.464580477503
1855,377.564926441914
1856,377.665238157316
1857,377.765515651588
1858,377.865758952571
1859,377.965968088069
1860,378.066143085848
1861,378.166283973635
1862,378.266390779118
1863,378.366463529951
1864,378.466502253746
1865,378.566506978081
1866,378.666477730495
1867,378.76641453849
1868,378.86631742953
1869,378.966186431043
1870,379.066021570418
1871,379.165822875011
1872,379.265590372136
1873,379.365324089075
1874,379.46502405307
1875,379.564690291329
1876,379.664322831021
1877,379.763921699281
1878,379.863486923205
1879,379.963018529857
1880,380.062516546261
1881,380.161980999406
1882,380.261411916248
1883,380.360809323703
1884,380.460173248654
1885,380.559503717949
1886,380.658800758397
1887,380.758064396775
1888,380.857294659824
1889,380.95649157425
1890,381.055655166722
1891,381.154785463877
1892,381.253882492314
1893,381.3529462786
1894,381.451976849266
1895,381.550974230809
1896,381.64993844969
1897,381.748869532337
1898,381.847767505143
1899,381.946632394468
1900,382.045464226637
1901,382.14426302794
1902,382.243028824635
1903,382.341761642944
1904,382.440461509058
1905,382.539128449132
1906,382.637762489289
1907,382.736363655617
1908,382.834931974172
1909,382.933467470975
1910,383.031970172017
1911,383.130440103253
1912,383.228877290605
1913,383.327281759965
1914,383.425653537189
1915,383.523992648101
1916,383.622299118494
1917,383.720572974127
1918,383.818814240726
1919,383.917022943987
1920,384.015199109572
1921,384.113342763111
1922,384.211453930202
1923,384.309532636411
1924,384.407578907272
1925,384.505592768289
1926,384.60357424493
1927,384.701523362636
1928,384.799440146814
1929,384.897324622841
1930,384.99517681606
1931,385.092996751786
1932,385.1907844553
1933,385.288539951855
1934,385.386263266669
1935,385.483954424934
1936,385.581613451806
1937,385.679240372415
1938,385.776835211857
1939,385.874397995198
1940,385.971928747475
1941,386.069427493695
1942,386.166894258831
1943,386.26432906783
1944,386.361731945606
1945,386.459102917046
1946,386.556442007004
1947,386.653749240305
1948,386.751024641746
1949,386.848268236092
1950,386.94548004808
1951,387.042660102416
1952,387.139808423778
1953,387.236925036814
1954,387.334009966143
1955,387.431063236355
1956,387.528084872011
1957,387.625074897642
1958,387.722033337751
1959,387.818960216812
1960,387.91585555927
1961,388.012719389542
1962,388.109551732016
1963,388.206352611052
1964,388.303122050981
1965,388.399860076106
1966,388.496566710701
1967,388.593241979013
1968,388.689885905261
1969,388.786498513635
1970,388.883079828297
1971,388.979629873384
1972,389.076148673001
1973,389.172636251229
1974,389.26909263212
1975,389.365517839697
1976,389.461911897958
1977,389.558274830874
1978,389.654606662386
1979,389.75090741641
1980,389.847177116834
1981,389.943415787521
1982,390.039623452304
1983,390.135800134991
1984,390.231945859364
1985,390.328060649177
1986,390.424144528158
1987,390.520197520008
1988,390.616219648402
1989,390.712210936989
1990,390.808171409391
1991,390.904101089205
1992,391
